Date,hour,price
2023-08-27,2,96.91
2023-08-27,3,96
2023-08-27,4,99.16
2023-08-27,5,98.07
2023-08-27,6,99.16
2023-08-27,7,96.32
2023-08-27,8,94.1
2023-08-27,9,94.92
2023-08-27,10,93.24
2023-08-27,11,93.98
2023-08-27,12,93.26
2023-08-27,13,87.6
2023-08-27,14,87.87
2023-08-27,15,89.06
2023-08-27,16,96.33
2023-08-27,17,105.62
2023-08-27,18,119.94
2023-08-27,19,129.13
2023-08-27,20,125.08
2023-08-27,21,127.14
2023-08-27,22,119
2023-08-27,23,102.99
2023-08-28,0,93.31
2023-08-28,1,88.52
2023-08-28,2,85
2023-08-28,3,80.66
2023-08-28,4,85.24
2023-08-28,5,93.35
2023-08-28,6,111.18
2023-08-28,7,140.51
2023-08-28,8,145.66
2023-08-28,9,124.55
2023-08-28,10,116.58
2023-08-28,11,114.86
2023-08-28,12,105.07
2023-08-28,13,100.25
2023-08-28,14,98.18
2023-08-28,15,114.76
2023-08-28,16,116.47
2023-08-28,17,150.06
2023-08-28,18,162.85
2023-08-28,19,174.96
2023-08-28,20,166.73
2023-08-28,21,142.4
2023-08-28,22,123.72
2023-08-28,23,107.94
2023-08-29,0,103.09
2023-08-29,1,96.97
2023-08-29,2,95.04
2023-08-29,3,95.04
2023-08-29,4,95.05
2023-08-29,5,98.81
2023-08-29,6,121.88
2023-08-29,7,147.16
2023-08-29,8,168.78
2023-08-29,9,150.84
2023-08-29,10,131.77
2023-08-29,11,116.98
2023-08-29,12,111.19
2023-08-29,13,102.85
2023-08-29,14,100.15
2023-08-29,15,107.64
2023-08-29,16,114.09
2023-08-29,17,140.63
2023-08-29,18,155.85
2023-08-29,19,171.81
2023-08-29,20,162.5
2023-08-29,21,136.68
2023-08-29,22,122.08
2023-08-29,23,102.81
2023-08-30,0,100.12
2023-08-30,1,98.6
2023-08-30,2,96.36
2023-08-30,3,94.57
2023-08-30,4,96.81
2023-08-30,5,97.68
2023-08-30,6,128.15
2023-08-30,7,144.13
2023-08-30,8,139.91
2023-08-30,9,124.7
2023-08-30,10,110.29
2023-08-30,11,99.3
2023-08-30,12,97.74
2023-08-30,13,95.58
2023-08-30,14,94.1
2023-08-30,15,96.65
2023-08-30,16,95.74
2023-08-30,17,115.33
2023-08-30,18,139.92
2023-08-30,19,169.01
2023-08-30,20,168.09
2023-08-30,21,134.4
2023-08-30,22,119.49
2023-08-30,23,101.59
2023-08-31,0,96.31
2023-08-31,1,91.76
2023-08-31,2,91.43
2023-08-31,3,90.81
2023-08-31,4,88.47
2023-08-31,5,91.43
2023-08-31,6,105.41
2023-08-31,7,141.51
2023-08-31,8,127.72
2023-08-31,9,114.13
2023-08-31,10,96.87
2023-08-31,11,92
2023-08-31,12,90.06
2023-08-31,13,88.04
2023-08-31,14,86.26
2023-08-31,15,87.01
2023-08-31,16,89.01
2023-08-31,17,99.72
2023-08-31,18,119.05
2023-08-31,19,148.55
2023-08-31,20,139.15
2023-08-31,21,125.5
2023-08-31,22,106.03
2023-08-31,23,96.89
2023-09-01,0,98.9
2023-09-01,1,95.97
2023-09-01,2,93.29
2023-09-01,3,93.07
2023-09-01,4,94.08
2023-09-01,5,97.2
2023-09-01,6,112.04
2023-09-01,7,128.43
2023-09-01,8,129.43
2023-09-01,9,111.3
2023-09-01,10,102.22
2023-09-01,11,96.52
2023-09-01,12,92.02
2023-09-01,13,88.9
2023-09-01,14,89.23
2023-09-01,15,92.02
2023-09-01,16,94.08
2023-09-01,17,106.05
2023-09-01,18,127.15
2023-09-01,19,151.52
2023-09-01,20,147.34
2023-09-01,21,127.7
2023-09-01,22,118.56
2023-09-01,23,114.65
2023-09-02,0,107.46
2023-09-02,1,102.7
2023-09-02,2,100
2023-09-02,3,95.9
2023-09-02,4,96.4
2023-09-02,5,96.3
2023-09-02,6,101.02
2023-09-02,7,101.09
2023-09-02,8,100.22
2023-09-02,9,94.58
2023-09-02,10,89.77
2023-09-02,11,79.9
2023-09-02,12,59.55
2023-09-02,13,43.33
2023-09-02,14,42.15
2023-09-02,15,29.06
2023-09-02,16,54.71
2023-09-02,17,93.45
2023-09-02,18,110
2023-09-02,19,121.79
2023-09-02,20,126.8
2023-09-02,21,115.19
2023-09-02,22,105.64
2023-09-02,23,97.34
2023-09-03,0,76.43
2023-09-03,1,75.9
2023-09-03,2,75.76
2023-09-03,3,75.64
2023-09-03,4,75.43
2023-09-03,5,75.7
2023-09-03,6,75.89
2023-09-03,7,78.01
2023-09-03,8,89.54
2023-09-03,9,82.8
2023-09-03,10,60.3
2023-09-03,11,43.43
2023-09-03,12,21.37
2023-09-03,13,11.33
2023-09-03,14,4.94
2023-09-03,15,15.71
2023-09-03,16,53.66
2023-09-03,17,94.43
2023-09-03,18,110.03
2023-09-03,19,125.19
2023-09-03,20,138.59
2023-09-03,21,119.32
2023-09-03,22,109.83
2023-09-03,23,101.17
2023-09-04,0,100.85
2023-09-04,1,94.49
2023-09-04,2,93.14
2023-09-04,3,93.59
2023-09-04,4,93.19
2023-09-04,5,103.38
2023-09-04,6,127.33
2023-09-04,7,144.33
2023-09-04,8,129.92
2023-09-04,9,109.36
2023-09-04,10,92.88
2023-09-04,11,82.07
2023-09-04,12,77.65
2023-09-04,13,72.51
2023-09-04,14,72.03
2023-09-04,15,79.78
2023-09-04,16,89.3
2023-09-04,17,109.58
2023-09-04,18,138.44
2023-09-04,19,198.28
2023-09-04,20,172.77
2023-09-04,21,124.95
2023-09-04,22,105.01
2023-09-04,23,95.56
2023-09-05,0,94.48
2023-09-05,1,92.13
2023-09-05,2,91.34
2023-09-05,3,91.08
2023-09-05,4,91.65
2023-09-05,5,95.6
2023-09-05,6,120
2023-09-05,7,126
2023-09-05,8,118.16
2023-09-05,9,97.78
2023-09-05,10,88
2023-09-05,11,81.85
2023-09-05,12,72.22
2023-09-05,13,74.9
2023-09-05,14,73.94
2023-09-05,15,83
2023-09-05,16,88.51
2023-09-05,17,103.26
2023-09-05,18,129.1
2023-09-05,19,184.87
2023-09-05,20,154.53
2023-09-05,21,121.95
2023-09-05,22,107.61
2023-09-05,23,96.03
2023-09-06,0,88.89
2023-09-06,1,85.52
2023-09-06,2,90.53
2023-09-06,3,92.12
2023-09-06,4,92.48
2023-09-06,5,102.98
2023-09-06,6,122.71
2023-09-06,7,141.99
2023-09-06,8,119.19
2023-09-06,9,97.73
2023-09-06,10,88.65
2023-09-06,11,82.1
2023-09-06,12,75.02
2023-09-06,13,73.13
2023-09-06,14,75.48
2023-09-06,15,82.5
2023-09-06,16,91.44
2023-09-06,17,105.87
2023-09-06,18,145.83
2023-09-06,19,189.83
2023-09-06,20,166.04
2023-09-06,21,123.13
2023-09-06,22,105.5
2023-09-06,23,95.72
2023-09-07,0,95.42
2023-09-07,1,91.37
2023-09-07,2,89.08
2023-09-07,3,84.01
2023-09-07,4,87.84
2023-09-07,5,92.09
2023-09-07,6,116.02
2023-09-07,7,130
2023-09-07,8,126
2023-09-07,9,102.68
2023-09-07,10,88.22
2023-09-07,11,82.7
2023-09-07,12,69.35
2023-09-07,13,65.2
2023-09-07,14,61
2023-09-07,15,82
2023-09-07,16,88.3
2023-09-07,17,103.14
2023-09-07,18,133.53
2023-09-07,19,167.27
2023-09-07,20,146.73
2023-09-07,21,118
2023-09-07,22,101.4
2023-09-07,23,88.91
2023-09-08,0,84.62
2023-09-08,1,81.52
2023-09-08,2,82.06
2023-09-08,3,82.1
2023-09-08,4,87.42
2023-09-08,5,93.55
2023-09-08,6,112.89
2023-09-08,7,133.76
2023-09-08,8,122.52
2023-09-08,9,100.17
2023-09-08,10,89.86
2023-09-08,11,82.48
2023-09-08,12,72.71
2023-09-08,13,70.45
2023-09-08,14,72.22
2023-09-08,15,80.23
2023-09-08,16,88.41
2023-09-08,17,107.9
2023-09-08,18,171.82
2023-09-08,19,230
2023-09-08,20,195.55
2023-09-08,21,132.08
2023-09-08,22,113.93
2023-09-08,23,105.98
2023-09-09,0,105.2
2023-09-09,1,102.47
2023-09-09,2,100.01
2023-09-09,3,100
2023-09-09,4,100.85
2023-09-09,5,99.8
2023-09-09,6,103.83
2023-09-09,7,104.04
2023-09-09,8,96.09
2023-09-09,9,89.77
2023-09-09,10,78.79
2023-09-09,11,65.53
2023-09-09,12,15.05
2023-09-09,13,5.19
2023-09-09,14,10.39
2023-09-09,15,56.6
2023-09-09,16,78.8
2023-09-09,17,97.38
2023-09-09,18,121.3
2023-09-09,19,154.21
2023-09-09,20,156.51
2023-09-09,21,131.78
2023-09-09,22,110.9
2023-09-09,23,103.16
2023-09-10,0,105.85
2023-09-10,1,104.33
2023-09-10,2,103.63
2023-09-10,3,100.79
2023-09-10,4,96.81
2023-09-10,5,98.72
2023-09-10,6,99.35
2023-09-10,7,97.25
2023-09-10,8,93.35
2023-09-10,9,89.06
2023-09-10,10,56.08
2023-09-10,11,18
2023-09-10,12,8.28
2023-09-10,13,0.03
2023-09-10,14,0
2023-09-10,15,26.33
2023-09-10,16,79
2023-09-10,17,100.24
2023-09-10,18,121.19
2023-09-10,19,150.6
2023-09-10,20,151.9
2023-09-10,21,131.57
2023-09-10,22,113.93
2023-09-10,23,100.86
2023-09-11,0,105
2023-09-11,1,97.38
2023-09-11,2,96.03
2023-09-11,3,92.07
2023-09-11,4,92.34
2023-09-11,5,101.82
2023-09-11,6,130.26
2023-09-11,7,172.8
2023-09-11,8,136.44
2023-09-11,9,113
2023-09-11,10,95.16
2023-09-11,11,78.26
2023-09-11,12,79.97
2023-09-11,13,84.7
2023-09-11,14,85.5
2023-09-11,15,92.53
2023-09-11,16,98.7
2023-09-11,17,132.93
2023-09-11,18,266.71
2023-09-11,19,524.27
2023-09-11,20,448.13
2023-09-11,21,223.11
2023-09-11,22,147.83
2023-09-11,23,119.94
2023-09-12,0,106.36
2023-09-12,1,105.14
2023-09-12,2,105.87
2023-09-12,3,105.63
2023-09-12,4,106.36
2023-09-12,5,116.14
2023-09-12,6,153.57
2023-09-12,7,228.99
2023-09-12,8,146.98
2023-09-12,9,123.22
2023-09-12,10,112.33
2023-09-12,11,101.59
2023-09-12,12,96.46
2023-09-12,13,93.59
2023-09-12,14,97.08
2023-09-12,15,99.9
2023-09-12,16,109.17
2023-09-12,17,140.41
2023-09-12,18,190.53
2023-09-12,19,284.02
2023-09-12,20,185.62
2023-09-12,21,136.62
2023-09-12,22,115.55
2023-09-12,23,93.77
2023-09-13,0,106.45
2023-09-13,1,99.9
2023-09-13,2,97.86
2023-09-13,3,93.76
2023-09-13,4,93.49
2023-09-13,5,97.92
2023-09-13,6,124.74
2023-09-13,7,139.71
2023-09-13,8,137.72
2023-09-13,9,124.91
2023-09-13,10,103.21
2023-09-13,11,79.67
2023-09-13,12,74.22
2023-09-13,13,72.84
2023-09-13,14,72.9
2023-09-13,15,69.19
2023-09-13,16,73.23
2023-09-13,17,104.39
2023-09-13,18,124.98
2023-09-13,19,153.5
2023-09-13,20,141.67
2023-09-13,21,122.79
2023-09-13,22,106.41
2023-09-13,23,98.07
2023-09-14,0,96.3
2023-09-14,1,94.88
2023-09-14,2,98.74
2023-09-14,3,100.5
2023-09-14,4,99.29
2023-09-14,5,104.74
2023-09-14,6,142.15
2023-09-14,7,181.22
2023-09-14,8,155.77
2023-09-14,9,118.02
2023-09-14,10,96.82
2023-09-14,11,91.59
2023-09-14,12,91.25
2023-09-14,13,89.66
2023-09-14,14,88.14
2023-09-14,15,89.7
2023-09-14,16,94.16
2023-09-14,17,116.84
2023-09-14,18,173.01
2023-09-14,19,235.74
2023-09-14,20,185.8
2023-09-14,21,133.34
2023-09-14,22,114.14
2023-09-14,23,99.37
2023-09-15,0,100.89
2023-09-15,1,97.01
2023-09-15,2,96.4
2023-09-15,3,97.64
2023-09-15,4,99.2
2023-09-15,5,99.43
2023-09-15,6,138.64
2023-09-15,7,150.87
2023-09-15,8,125.07
2023-09-15,9,104.38
2023-09-15,10,93.58
2023-09-15,11,89.46
2023-09-15,12,78.57
2023-09-15,13,62.89
2023-09-15,14,71.19
2023-09-15,15,84.88
2023-09-15,16,93.4
2023-09-15,17,114.67
2023-09-15,18,155.21
2023-09-15,19,189.87
2023-09-15,20,142.75
2023-09-15,21,112.65
2023-09-15,22,102.04
2023-09-15,23,95.77
2023-09-16,0,96.24
2023-09-16,1,94.02
2023-09-16,2,92.52
2023-09-16,3,91.56
2023-09-16,4,94.72
2023-09-16,5,92.75
2023-09-16,6,103.47
2023-09-16,7,110.88
2023-09-16,8,101.67
2023-09-16,9,90.79
2023-09-16,10,79
2023-09-16,11,64.97
2023-09-16,12,54.48
2023-09-16,13,32.44
2023-09-16,14,34.4
2023-09-16,15,74.46
2023-09-16,16,87.44
2023-09-16,17,108.16
2023-09-16,18,133.56
2023-09-16,19,181.24
2023-09-16,20,143.62
2023-09-16,21,117.49
2023-09-16,22,105.03
2023-09-16,23,99.9
2023-09-17,0,108.99
2023-09-17,1,105.35
2023-09-17,2,104.67
2023-09-17,3,100.58
2023-09-17,4,101.7
2023-09-17,5,99.16
2023-09-17,6,98.97
2023-09-17,7,103.33
2023-09-17,8,93.82
2023-09-17,9,83.16
2023-09-17,10,70.79
2023-09-17,11,39.81
2023-09-17,12,21.21
2023-09-17,13,4.08
2023-09-17,14,4.3
2023-09-17,15,38.7
2023-09-17,16,78.34
2023-09-17,17,108.76
2023-09-17,18,132
2023-09-17,19,151.9
2023-09-17,20,68.77
2023-09-17,21,13.21
2023-09-17,22,12.23
2023-09-17,23,11.88
2023-09-18,0,9.51
2023-09-18,1,8.85
2023-09-18,2,8.64
2023-09-18,3,8.41
2023-09-18,4,8.63
2023-09-18,5,9.32
2023-09-18,6,17
2023-09-18,7,28.33
2023-09-18,8,30.07
2023-09-18,9,14.96
2023-09-18,10,10.88
2023-09-18,11,10.06
2023-09-18,12,9.89
2023-09-18,13,9.55
2023-09-18,14,8.9
2023-09-18,15,9.09
2023-09-18,16,13.46
2023-09-18,17,63.63
2023-09-18,18,60.95
2023-09-18,19,55.05
2023-09-18,20,81.79
2023-09-18,21,29.87
2023-09-18,22,27.14
2023-09-18,23,25.71
2023-09-19,0,-0.01
2023-09-19,1,-0.2
2023-09-19,2,-1.12
2023-09-19,3,-2.65
2023-09-19,4,-3.11
2023-09-19,5,-1.12
2023-09-19,6,-0.07
2023-09-19,7,0.08
2023-09-19,8,0.25
2023-09-19,9,0.04
2023-09-19,10,0.01
2023-09-19,11,-0.09
2023-09-19,12,-3.49
2023-09-19,13,-5.34
2023-09-19,14,-5.74
2023-09-19,15,-2.95
2023-09-19,16,-0.08
2023-09-19,17,0.25
2023-09-19,18,0.25
2023-09-19,19,0.09
2023-09-19,20,0
2023-09-19,21,-0.07
2023-09-19,22,-0.49
2023-09-19,23,-1.11
2023-09-20,0,-1.05
2023-09-20,1,-1.16
2023-09-20,2,-2.61
2023-09-20,3,-3.2
2023-09-20,4,-2.67
2023-09-20,5,-1.26
2023-09-20,6,0.01
2023-09-20,7,2.06
2023-09-20,8,2.9
2023-09-20,9,0.81
2023-09-20,10,0.06
2023-09-20,11,-0.89
2023-09-20,12,-3.33
2023-09-20,13,-5.34
2023-09-20,14,-4.74
2023-09-20,15,-2.03
2023-09-20,16,-0.09
2023-09-20,17,0.08
2023-09-20,18,0.27
2023-09-20,19,1.03
2023-09-20,20,1.03
2023-09-20,21,0.27
2023-09-20,22,0.27
2023-09-20,23,0.08
2023-09-21,0,-0.03
2023-09-21,1,-0.01
2023-09-21,2,0
2023-09-21,3,-0.01
2023-09-21,4,0.01
2023-09-21,5,0.09
2023-09-21,6,0.45
2023-09-21,7,1.7
2023-09-21,8,1.78
2023-09-21,9,1.07
2023-09-21,10,1.06
2023-09-21,11,1.4
2023-09-21,12,1.12
2023-09-21,13,1.12
2023-09-21,14,0.13
2023-09-21,15,1.58
2023-09-21,16,53.5
2023-09-21,17,124.04
2023-09-21,18,195.89
2023-09-21,19,274.42
2023-09-21,20,154.8
2023-09-21,21,114.8
2023-09-21,22,100.1
2023-09-21,23,94.75
2023-09-22,0,88.31
2023-09-22,1,87.16
2023-09-22,2,88.05
2023-09-22,3,88.76
2023-09-22,4,90.99
2023-09-22,5,91.66
2023-09-22,6,112.62
2023-09-22,7,138.03
2023-09-22,8,135.76
2023-09-22,9,118.31
2023-09-22,10,99.64
2023-09-22,11,90.93
2023-09-22,12,85.65
2023-09-22,13,76.49
2023-09-22,14,70.89
2023-09-22,15,73.26
2023-09-22,16,85.27
2023-09-22,17,107
2023-09-22,18,136.45
2023-09-22,19,159.9
2023-09-22,20,133.45
2023-09-22,21,114.59
2023-09-22,22,105.93
2023-09-22,23,103.06
2023-09-23,0,109.04
2023-09-23,1,101.43
2023-09-23,2,97.05
2023-09-23,3,91.72
2023-09-23,4,89.43
2023-09-23,5,91.78
2023-09-23,6,98.88
2023-09-23,7,107.2
2023-09-23,8,109.99
2023-09-23,9,104.68
2023-09-23,10,90.75
2023-09-23,11,84.9
2023-09-23,12,79.89
2023-09-23,13,27.11
2023-09-23,14,26.27
2023-09-23,15,20.79
2023-09-23,16,28.02
2023-09-23,17,99.09
2023-09-23,18,129.67
2023-09-23,19,156.19
2023-09-23,20,145
2023-09-23,21,117.91
2023-09-23,22,106.92
2023-09-23,23,100.4
2023-09-24,0,98.71
2023-09-24,1,87.24
2023-09-24,2,77.73
2023-09-24,3,74.2
2023-09-24,4,78.05
2023-09-24,5,90.73
2023-09-24,6,94.61
2023-09-24,7,94.06
2023-09-24,8,91.22
2023-09-24,9,59.36
2023-09-24,10,1.06
2023-09-24,11,0.85
2023-09-24,12,-0.03
2023-09-24,13,-2.62
2023-09-24,14,-2.66
2023-09-24,15,-0.22
2023-09-24,16,3.2
2023-09-24,17,79.65
2023-09-24,18,130
2023-09-24,19,157.09
2023-09-24,20,134.98
2023-09-24,21,88.63
2023-09-24,22,20.68
2023-09-24,23,1.85
2023-09-25,0,0.05
2023-09-25,1,-0.01
2023-09-25,2,-0.83
2023-09-25,3,-1.18
2023-09-25,4,-1.1
2023-09-25,5,-0.08
2023-09-25,6,0.01
2023-09-25,7,1.05
2023-09-25,8,1.35
2023-09-25,9,1.06
2023-09-25,10,1.05
2023-09-25,11,0.95
2023-09-25,12,0.11
2023-09-25,13,0.01
2023-09-25,14,0.01
2023-09-25,15,0.1
2023-09-25,16,15.42
2023-09-25,17,125.92
2023-09-25,18,200.09
2023-09-25,19,379.59
2023-09-25,20,249.39
2023-09-25,21,136.34
2023-09-25,22,122.91
2023-09-25,23,110.17
2023-09-26,0,114.16
2023-09-26,1,107.99
2023-09-26,2,104.93
2023-09-26,3,104.58
2023-09-26,4,104.57
2023-09-26,5,107.99
2023-09-26,6,152.26
2023-09-26,7,288.55
2023-09-26,8,166.98
2023-09-26,9,117.75
2023-09-26,10,100.41
2023-09-26,11,95.27
2023-09-26,12,91.08
2023-09-26,13,82.95
2023-09-26,14,89.87
2023-09-26,15,98.02
2023-09-26,16,104.51
2023-09-26,17,135.48
2023-09-26,18,180.24
2023-09-26,19,246.82
2023-09-26,20,160.34
2023-09-26,21,126.27
2023-09-26,22,108.06
2023-09-26,23,74.58
2023-09-27,0,105.51
2023-09-27,1,102
2023-09-27,2,102.52
2023-09-27,3,102.05
2023-09-27,4,100.45
2023-09-27,5,108.62
2023-09-27,6,141.76
2023-09-27,7,259.77
2023-09-27,8,175.5
2023-09-27,9,128.79
2023-09-27,10,102.33
2023-09-27,11,93.26
2023-09-27,12,90.2
2023-09-27,13,87.34
2023-09-27,14,89.22
2023-09-27,15,94.04
2023-09-27,16,109.25
2023-09-27,17,149.91
2023-09-27,18,194.93
2023-09-27,19,214.7
2023-09-27,20,142.08
2023-09-27,21,107.82
2023-09-27,22,96.38
2023-09-27,23,82.19
2023-09-28,0,2.2
2023-09-28,1,1.98
2023-09-28,2,1.85
2023-09-28,3,1.67
2023-09-28,4,2.07
2023-09-28,5,3.81
2023-09-28,6,7.99
2023-09-28,7,32.98
2023-09-28,8,41.19
2023-09-28,9,33.5
2023-09-28,10,31.57
2023-09-28,11,11.96
2023-09-28,12,13.76
2023-09-28,13,7.92
2023-09-28,14,6.31
2023-09-28,15,5.83
2023-09-28,16,99.89
2023-09-28,17,132.63
2023-09-28,18,184.85
2023-09-28,19,265.8
2023-09-28,20,156.51
2023-09-28,21,128.26
2023-09-28,22,118.42
2023-09-28,23,111.03
2023-09-29,0,108.5
2023-09-29,1,97.93
2023-09-29,2,95.55
2023-09-29,3,85.11
2023-09-29,4,78.07
2023-09-29,5,68.11
2023-09-29,6,105.27
2023-09-29,7,132.92
2023-09-29,8,130.05
2023-09-29,9,89.07
2023-09-29,10,85.06
2023-09-29,11,51.77
2023-09-29,12,46.62
2023-09-29,13,43.96
2023-09-29,14,41.6
2023-09-29,15,24.01
2023-09-29,16,65
2023-09-29,17,84.59
2023-09-29,18,85.14
2023-09-29,19,22.94
2023-09-29,20,28.25
2023-09-29,21,11.73
2023-09-29,22,2.94
2023-09-29,23,0.16
2023-09-30,0,0.01
2023-09-30,1,0.03
2023-09-30,2,0.01
2023-09-30,3,0
2023-09-30,4,0
2023-09-30,5,0.01
2023-09-30,6,0.07
2023-09-30,7,1.24
2023-09-30,8,2.85
2023-09-30,9,3.48
2023-09-30,10,1.5
2023-09-30,11,0.04
2023-09-30,12,-0.17
2023-09-30,13,-0.27
2023-09-30,14,-0.72
2023-09-30,15,-0.88
2023-09-30,16,-0.01
2023-09-30,17,0.11
2023-09-30,18,15.9
2023-09-30,19,159.08
2023-09-30,20,134.1
2023-09-30,21,111.81
2023-09-30,22,99.59
2023-09-30,23,97.78
2023-10-01,0,102.73
2023-10-01,1,94.14
2023-10-01,2,88.6
2023-10-01,3,80.42
2023-10-01,4,86.89
2023-10-01,5,85.45
2023-10-01,6,85.07
2023-10-01,7,88.08
2023-10-01,8,82.1
2023-10-01,9,62.73
2023-10-01,10,40
2023-10-01,11,8.99
2023-10-01,12,-0.01
2023-10-01,13,-1.93
2023-10-01,14,-0.73
2023-10-01,15,1.53
2023-10-01,16,62.73
2023-10-01,17,99.51
2023-10-01,18,120.06
2023-10-01,19,130
2023-10-01,20,130
2023-10-01,21,115.16
2023-10-01,22,106.62
2023-10-01,23,99.97
2023-10-02,0,94.9
2023-10-02,1,93.17
2023-10-02,2,93.4
2023-10-02,3,92.02
2023-10-02,4,95.68
2023-10-02,5,99.33
2023-10-02,6,124.99
2023-10-02,7,143.49
2023-10-02,8,144.5
2023-10-02,9,128
2023-10-02,10,105.32
2023-10-02,11,92.48
2023-10-02,12,90.28
2023-10-02,13,87.92
2023-10-02,14,88.17
2023-10-02,15,90.5
2023-10-02,16,106.03
2023-10-02,17,133.27
2023-10-02,18,200.01
2023-10-02,19,245.05
2023-10-02,20,160.07
2023-10-02,21,120
2023-10-02,22,107.03
2023-10-02,23,100
2023-10-03,0,97.58
2023-10-03,1,94.61
2023-10-03,2,71.94
2023-10-03,3,30.64
2023-10-03,4,11.51
2023-10-03,5,5.02
2023-10-03,6,6.31
2023-10-03,7,35.7
2023-10-03,8,12.5
2023-10-03,9,3.3
2023-10-03,10,1.48
2023-10-03,11,1.97
2023-10-03,12,1.95
2023-10-03,13,1.04
2023-10-03,14,0.07
2023-10-03,15,-0.09
2023-10-03,16,-0.05
2023-10-03,17,5
2023-10-03,18,16.49
2023-10-03,19,11.81
2023-10-03,20,5.38
2023-10-03,21,4.09
2023-10-03,22,2.69
2023-10-03,23,0.73
2023-10-04,0,0.13
2023-10-04,1,0.01
2023-10-04,2,-0.02
2023-10-04,3,-0.07
2023-10-04,4,-0.09
2023-10-04,5,-0.06
2023-10-04,6,1.57
2023-10-04,7,4.75
2023-10-04,8,4.96
2023-10-04,9,4.11
2023-10-04,10,2.76
2023-10-04,11,1.92
2023-10-04,12,1.48
2023-10-04,13,1.24
2023-10-04,14,1.33
2023-10-04,15,1.42
2023-10-04,16,2.44
2023-10-04,17,3.18
2023-10-04,18,3.94
2023-10-04,19,2.52
2023-10-04,20,1.59
2023-10-04,21,0.13
2023-10-04,22,0
2023-10-04,23,-0.31
2023-10-05,0,0
2023-10-05,1,-0.03
2023-10-05,2,-0.06
2023-10-05,3,-0.05
2023-10-05,4,-0.01
2023-10-05,5,0.11
2023-10-05,6,2.98
2023-10-05,7,4.97
2023-10-05,8,9.64
2023-10-05,9,7.87
2023-10-05,10,7.32
2023-10-05,11,6.89
2023-10-05,12,5.68
2023-10-05,13,4.99
2023-10-05,14,4.96
2023-10-05,15,5.2
2023-10-05,16,63.76
2023-10-05,17,99.59
2023-10-05,18,176.64
2023-10-05,19,250.28
2023-10-05,20,139.4
2023-10-05,21,109.93
2023-10-05,22,100.98
2023-10-05,23,94.58
2023-10-06,0,87.39
2023-10-06,1,54.63
2023-10-06,2,10.54
2023-10-06,3,3.53
2023-10-06,4,2.83
2023-10-06,5,3.86
2023-10-06,6,5.6
2023-10-06,7,14.44
2023-10-06,8,18.97
2023-10-06,9,12.04
2023-10-06,10,9.87
2023-10-06,11,6.81
2023-10-06,12,4.96
2023-10-06,13,1.08
2023-10-06,14,1.38
2023-10-06,15,1.72
2023-10-06,16,2.67
2023-10-06,17,2.83
2023-10-06,18,2.83
2023-10-06,19,1.98
2023-10-06,20,1.14
2023-10-06,21,0.05
2023-10-06,22,-0.09
2023-10-06,23,-1.17
2023-10-07,0,-2.14
2023-10-07,1,-2.62
2023-10-07,2,-2.48
2023-10-07,3,-2.05
2023-10-07,4,-1.97
2023-10-07,5,-1.18
2023-10-07,6,-0.59
2023-10-07,7,0.02
2023-10-07,8,0.59
2023-10-07,9,9.63
2023-10-07,10,20.52
2023-10-07,11,19.62
2023-10-07,12,10.38
2023-10-07,13,0.22
2023-10-07,14,1
2023-10-07,15,22.01
2023-10-07,16,61.59
2023-10-07,17,86.44
2023-10-07,18,102.28
2023-10-07,19,108.91
2023-10-07,20,82.08
2023-10-07,21,39.07
2023-10-07,22,27.55
2023-10-07,23,27.26
2023-10-08,0,28.89
2023-10-08,1,27.98
2023-10-08,2,29.3
2023-10-08,3,52.23
2023-10-08,4,71.81
2023-10-08,5,77.09
2023-10-08,6,83.51
2023-10-08,7,100
2023-10-08,8,102.12
2023-10-08,9,100.86
2023-10-08,10,86.94
2023-10-08,11,76.51
2023-10-08,12,70.57
2023-10-08,13,55.15
2023-10-08,14,54.6
2023-10-08,15,70.8
2023-10-08,16,88.59
2023-10-08,17,113.24
2023-10-08,18,135.67
2023-10-08,19,162.58
2023-10-08,20,131.85
2023-10-08,21,110.2
2023-10-08,22,104.42
2023-10-08,23,96.34
2023-10-09,0,91.11
2023-10-09,1,87.45
2023-10-09,2,82.44
2023-10-09,3,77.4
2023-10-09,4,75
2023-10-09,5,79.05
2023-10-09,6,96.5
2023-10-09,7,111.8
2023-10-09,8,126.91
2023-10-09,9,121.43
2023-10-09,10,111.59
2023-10-09,11,105.36
2023-10-09,12,98.99
2023-10-09,13,100.6
2023-10-09,14,105.5
2023-10-09,15,109.91
2023-10-09,16,113.02
2023-10-09,17,129.32
2023-10-09,18,189.22
2023-10-09,19,221.7
2023-10-09,20,184.5
2023-10-09,21,132.75
2023-10-09,22,120
2023-10-09,23,112.7
2023-10-10,0,104
2023-10-10,1,100.6
2023-10-10,2,99.9
2023-10-10,3,99.52
2023-10-10,4,97.39
2023-10-10,5,110.71
2023-10-10,6,130
2023-10-10,7,201.92
2023-10-10,8,198.63
2023-10-10,9,132.1
2023-10-10,10,116.2
2023-10-10,11,104.16
2023-10-10,12,94.33
2023-10-10,13,69.35
2023-10-10,14,48.2
2023-10-10,15,42.27
2023-10-10,16,49.02
2023-10-10,17,44.8
2023-10-10,18,26.38
2023-10-10,19,19.53
2023-10-10,20,14.99
2023-10-10,21,4.76
2023-10-10,22,1.82
2023-10-10,23,0.72
